SYSTEM,WATERWAY,SITE,TRANSECT,METRES,SPECIES,HITS,HEIGHT,DATE,SURVEY,DC COMMS
Campaspe,Campaspe,Spencer,2,3,Litter,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,3,Cynodon dactylon var. dactylon,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,3,Bromus catharticus,13,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,3,Carex bichenoviana,37,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,3,Persicaria prostrata,21,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,3,Paspalum dilatatum,19,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,3,Lachnagrostis filiformis s.l.,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,3,Juncus amabilis,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,3,Panicum coloratum,17,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,4,Litter,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,4,Poa labillardierei var. labillardierei,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,4,Carex bichenoviana,33,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,4,Persicaria prostrata,22,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,4,Panicum coloratum,18,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,4,Paspalum dilatatum,28,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,4,Bromus catharticus,4,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,4,Lachnagrostis filiformis s.l.,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,5,Litter,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,5,Poa labillardierei var. labillardierei,24,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,5,Paspalum dilatatum,24,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,5,Carex bichenoviana,23,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,5,Juncus amabilis,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,5,Bromus diandrus,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,5,Bromus catharticus,8,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,5,Themeda triandra,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,5,Lachnagrostis filiformis s.l.,5,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,5,Panicum coloratum,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,6,Litter,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,6,Persicaria prostrata,11,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,6,Poa labillardierei var. labillardierei,22,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,6,Paspalum dilatatum,26,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,6,Carex bichenoviana,14,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,6,Themeda triandra,15,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,6,Bromus catharticus,8,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,6,Panicum coloratum,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,6,Bromus diandrus,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,6,Oxalis perennans,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Bare,4,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Litter,36,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Carex bichenoviana,28,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Paspalum dilatatum,29,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Persicaria prostrata,4,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Avena spp.,4,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Poa labillardierei var. labillardierei,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Panicum coloratum,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Bromus catharticus,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Oxalis perennans,4,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Themeda triandra,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Lolium spp.,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,7,Bromus diandrus,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,8,Bare,17,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,8,Litter,23,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,8,Ehrharta longiflora,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,8,Carex bichenoviana,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,8,Bromus diandrus,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,8,Avena spp.,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,8,Persicaria prostrata,16,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,8,Raphanus raphanistrum,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,8,Paspalum dilatatum,12,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,8,Paspalidium jubiflorum,12,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,9,Bare,4,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,9,Litter,36,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,9,Carex bichenoviana,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,9,Paspalidium jubiflorum,29,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,9,Bromus diandrus,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,9,Avena spp.,8,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,2,9,Persicaria prostrata,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,-1,Bare,13,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,-1,Litter,17,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,-1,Log,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,-1,Water,5,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,-1,Phragmites australis,17,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,0,Bare,27,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,0,Litter,10,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,0,Log,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,0,Phragmites australis,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,0,Persicaria prostrata,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,0,Juncus amabilis,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,0,Panicum coloratum,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,1,Bare,17,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,1,Litter,20,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,1,Log,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,1,Phragmites australis,11,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,1,Lachnagrostis filiformis s.l.,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,1,Persicaria prostrata,17,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,1,Juncus amabilis,16,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,1,Paspalum dilatatum,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,1,Carex bichenoviana,5,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,1,Panicum coloratum,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,2,Litter,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,2,Phragmites australis,33,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,2,Lachnagrostis filiformis s.l.,8,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,2,Juncus amabilis,26,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,2,Persicaria prostrata,13,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,2,Carex bichenoviana,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Bare,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Litter,39,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Phragmites australis,32,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Juncus amabilis,13,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Paspalum dilatatum,5,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Eucalyptus camaldulensis subsp. camaldulensis,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Carex bichenoviana,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Cynodon dactylon var. dactylon,10,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Persicaria prostrata,10,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Poa labillardierei var. labillardierei,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Panicum coloratum,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,3,Oxalis perennans,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,4,Litter,36,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,4,Log,4,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,4,Cyperus eragrostis,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,4,Phragmites australis,27,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,4,Persicaria prostrata,25,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,4,Carex bichenoviana,26,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,5,Litter,33,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,5,Log,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,5,Phragmites australis,35,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,5,Persicaria prostrata,15,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,5,Carex bichenoviana,28,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,5,Bromus diandrus,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,7,Litter,39,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,7,Log,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,7,Phragmites australis,39,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,7,Persicaria prostrata,39,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,7,Carex bichenoviana,14,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,7,Bromus catharticus,28,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,7,Bromus diandrus,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,7,Oxalis perennans,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,7,Carex bichenoviana,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,9,Litter,34,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,9,Log,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,9,Phragmites australis,22,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,9,Panicum coloratum,5,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,9,Oxalis perennans,5,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,9,Bromus catharticus,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,9,Carex bichenoviana,30,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,9,Poa labillardierei var. labillardierei,4,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,9,Bromus diandrus,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,9,Avena spp.,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,9,Paspalum dilatatum,8,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,11,Litter,34,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,11,Log,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,11,Poa labillardierei var. labillardierei,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,11,Paspalum dilatatum,8,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,11,Carex bichenoviana,19,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,11,Rumex tenax,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,11,Bromus catharticus,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,11,Avena spp.,20,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,11,Raphanus raphanistrum,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,11,Bromus diandrus,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,11,Oxalis perennans,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,13,Litter,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,13,Carex bichenoviana,30,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,13,Avena spp.,17,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,13,Paspalum dilatatum,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,13,Paspalidium jubiflorum,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,13,Bromus diandrus,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,15,Litter,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,15,Paspalidium jubiflorum,33,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,3,15,Carex bichenoviana,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,-1,Bare,18,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,-1,Litter,22,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,-1,Phragmites australis,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,0,Bare,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,0,Litter,32,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,0,Log,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,0,Phragmites australis,26,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,0,Lachnagrostis filiformis s.l.,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,0,Themeda triandra,12,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,0,Carex bichenoviana,15,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,0,Rumex tenax,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,0,Bromus diandrus,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Litter,33,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Log,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Tree ,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Poa labillardierei var. labillardierei,13,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Themeda triandra,31,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Phragmites australis,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Bromus diandrus,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Microlaena stipoides var. stipoides,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Carex bichenoviana,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Juncus amabilis,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Oxalis perennans,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Rytidosperma setaceum,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,1,Lolium spp.,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,2,Litter,35,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,2,Tree ,5,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,2,Themeda triandra,30,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,2,Poa labillardierei var. labillardierei,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,2,Rytidosperma setaceum,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,2,Phragmites australis,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,2,Bromus diandrus,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,3,Bare,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,3,Litter,37,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,3,Themeda triandra,25,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,3,Oxalis perennans,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,3,Bromus diandrus,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,3,Ehrharta longiflora,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,4,Bare,20,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,4,Litter,20,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,4,Ehrharta longiflora,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,4,Themeda triandra,16,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,4,Paspalidium jubiflorum,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,4,4,Rytidosperma setaceum,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,-1,Water,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,-1,Phragmites australis,18,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,-1,Juncus amabilis,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,0,Litter,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,0,Phragmites australis,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,0,Poa labillardierei var. labillardierei,12,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,0,Lachnagrostis filiformis s.l.,5,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,0,Hypochaeris radicata,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,1,Litter,37,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,1,Log,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,1,Phragmites australis,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,1,Poa labillardierei var. labillardierei,9,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,1,Lachnagrostis filiformis s.l.,4,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,1,Juncus amabilis,5,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,1,Glycine spp.,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,2,Litter,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,2,Phragmites australis,33,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,2,Bromus diandrus,12,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,2,Lolium perenne,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,2,Carex bichenoviana,26,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,2,Glycine spp.,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,2,Rumex tenax,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,2,Juncus amabilis,4,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,2,Brachypodium spp.,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,2,Oxalis perennans,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,2,Poa labillardierei var. labillardierei,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,3,Bare,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,3,Litter,38,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,3,Phragmites australis,16,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,3,Poa labillardierei var. labillardierei,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,3,Bromus diandrus,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,3,Carex bichenoviana,12,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,3,Panicum coloratum,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,3,Paspalum dilatatum,10,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,3,Glycine spp.,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,3,Ehrharta longiflora,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,4,Bare,5,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,4,Litter,35,0_1m,9/12/2021,14,assumed litter
Campaspe,Campaspe,Spencer,5,4,Paspalidium jubiflorum,13,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,4,Poa labillardierei var. labillardierei,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,4,Carex bichenoviana,8,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,4,Phragmites australis,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,4,Verbena officinalis,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,4,Oxalis perennans,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,4,Acacia melanoxylon,8,1_5m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,5,Bare,8,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,5,Litter,32,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,5,Paspalidium jubiflorum,13,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,5,Glycine spp.,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,5,Carex bichenoviana,10,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,5,Acacia melanoxylon,12,1_5m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,6,Bare,11,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,6,Litter,29,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,6,Paspalidium jubiflorum,10,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,6,Carex bichenoviana,9,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,6,Lactuca serriola,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,6,Oxalis perennans,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,6,Verbena officinalis,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,5,6,Acacia melanoxylon,7,1_5m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,-1,Litter,22,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,-1,Water,18,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,-1,Phragmites australis,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,0,Bare,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,0,Litter,34,0_1m,9/12/2021,14,was 29 but think supposed to be 34
Campaspe,Campaspe,Spencer,6,0,Phragmites australis,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,0,Panicum coloratum,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,1,Litter,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,1,Phragmites australis,22,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,1,Panicum coloratum,19,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,2,Litter,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,2,Carex bichenoviana,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,2,Panicum coloratum,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,2,Juncus amabilis,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,2,Lolium spp.,11,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,2,Phragmites australis,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,2,Paspalidium jubiflorum,8,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,3,Bare,4,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,3,Litter,35,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,3,Log,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,3,Carex bichenoviana,6,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,3,Panicum coloratum,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,3,Lolium spp.,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,3,Rytidosperma setaceum,1,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,3,Ehrharta longiflora,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,4,Bare,2,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,4,Litter,35,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,4,Log,3,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,4,Carex bichenoviana,7,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,6,4,Phragmites australis,9,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,7,-1,Water,40,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,7,0,Bare,18,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,7,0,Litter,22,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,7,1,Bare,19,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,7,1,Litter,21,0_1m,9/12/2021,14,
Campaspe,Campaspe,Spencer,7,1,Poa labillardierei var. labillardierei,7,0_1m,9/12/2021,14,
